Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Inflammatory Response	49/200	1.605999e-01	9.999955e-01	0	0	1.194808e+00	2.185110e+00	CXCL6;CXCL9;CXCL8;AQP9;ADGRE1;MYC;LAMP3;NAMPT;CLEC5A;PDE4B;IL12B;PROK2;OLR1;ITGB8;FFAR2;ROS1;TACR3;CYBB;EREG;IL1A;IL1B;LCP2;MET;TLR2;LY6E;KCNA3;CXCR6;HIF1A;SLC7A1;RASGRP1;HAS2;NLRP3;CD55;KCNJ2;MSR1;CCL24;CCL22;FZD5;GCH1;TNFSF15;SLC31A1;TNFRSF9;OSM;INHBA;CXCL10;CXCL11;SELL;TNFSF9;IL7R
MSigDB_Hallmark_2020	G2-M Checkpoint	48/200	2.051252e-01	9.999955e-01	0	0	1.162374e+00	1.841357e+00	HMGB3;BRCA2;SMC4;HIF1A;CENPA;SLC7A1;SMC2;KIF15;PURA;WRN;ORC6;CCND1;EXO1;MYC;CHEK1;G3BP1;RAD54L;NEK2;E2F3;FBXO5;PLK4;BARD1;SLC12A2;GINS2;POLQ;STIL;EGF;ATRX;HMGA1;CDC7;KIF23;FANCC;NDC80;SQLE;CENPE;UCK2;CENPF;DBF4;RBL1;PRC1;NUP50;MTF2;CKS2;CDK1;KIF20B;PTTG3P;MAD2L1;CDKN3
MSigDB_Hallmark_2020	Angiogenesis	8/36	5.167789e-01	9.999955e-01	0	0	1.050117e+00	6.932245e-01	CXCL6;THBD;POSTN;VCAN;CCND2;SPP1;OLR1;PGLYRP1
MSigDB_Hallmark_2020	Apical Surface	9/44	6.190533e-01	9.999955e-01	0	0	9.449051e-01	4.531424e-01	PKHD1;SLC22A12;SLC34A3;CD160;PCSK9;ADAM10;ATP6V0A4;GHRL;THY1
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	39/200	7.686305e-01	9.999955e-01	0	0	8.892274e-01	2.339957e-01	CXCL6;NFAT5;CEBPB;CSF2;PFKFB3;BCL2A1;CD80;PLEK;CXCL1;CXCL3;CXCL2;FUT4;SOCS3;CCND1;PLAU;MYC;KYNU;NAMPT;CCL4;SLC16A6;PDE4B;IL12B;OLR1;PHLDA1;DUSP4;GCH1;TNFRSF9;ZBTB10;INHBA;IL1A;CXCL10;CXCL11;IL23A;IL1B;REL;TNFSF9;IL7R;CD44;TLR2
MSigDB_Hallmark_2020	Pancreas Beta Cells	7/40	7.820743e-01	9.999955e-01	0	0	7.792015e-01	1.915321e-01	PCSK1;G6PC2;PDX1;PAX6;IAPP;SYT13;ELP4
MSigDB_Hallmark_2020	Hedgehog Signaling	6/36	8.126310e-01	9.999955e-01	0	0	7.346442e-01	1.524226e-01	SHH;CDK6;NF1;PLG;THY1;CELSR1
MSigDB_Hallmark_2020	Wnt-beta Catenin Signaling	7/42	8.242941e-01	9.999955e-01	0	0	7.345821e-01	1.419417e-01	DKK4;ADAM17;CCND2;MYC;LEF1;TCF7;SKP2
MSigDB_Hallmark_2020	Notch Signaling	5/32	8.448968e-01	9.999955e-01	0	0	6.801969e-01	1.146409e-01	NOTCH3;CCND1;FZD5;WNT5A;WNT2
MSigDB_Hallmark_2020	Allograft Rejection	36/200	8.984281e-01	9.999955e-01	0	0	8.050850e-01	8.623156e-02	CD86;ITK;CXCL9;DYRK3;IGSF6;CD80;GPR65;GCNT1;LY75;CD3G;THY1;HIF1A;CCND2;CCL4;ST8SIA4;IL12B;NLRP3;TPD52;SRGN;IL11;TGFB2;CCL22;NOS2;CRTAM;INHBA;HLA-G;EREG;PTPRC;IFNG;IL1B;CD28;KLRD1;LCP2;BCAT1;ABCE1;TLR2
MSigDB_Hallmark_2020	Myc Targets V2	9/58	8.988253e-01	9.999955e-01	0	0	6.743299e-01	7.192845e-02	PLK4;MYC;PRMT3;WDR74;SORD;MCM4;UTP20;TMEM97;WDR43
MSigDB_Hallmark_2020	Spermatogenesis	23/135	9.133332e-01	9.999955e-01	0	0	7.533784e-01	6.829713e-02	SLC12A2;DDX4;CLPB;SYCP1;PARP2;STRBP;GAD1;NAA11;BRAF;ZPBP;ADAM2;DBF4;GSG1;GRM8;MAP7;CDK1;ACRV1;ADAD1;NEK2;PAPOLB;TCP11;IL12RB2;CDKN3
MSigDB_Hallmark_2020	KRAS Signaling Up	34/200	9.492650e-01	9.999955e-01	0	0	7.507466e-01	3.908933e-02	ERO1A;CSF2;CXCR4;TOR1AIP2;IKZF1;PRDM1;IL1RL2;CCND2;PLAU;MAP7;SPP1;SOX9;EPHB2;EVI5;ST6GAL1;RABGAP1L;PRRX1;ARG1;ITGA2;AMMECR1;ANXA10;PDCD1LG2;INHBA;ETV4;EREG;CXCL10;ADAM17;IL1B;TNNT2;TLR8;STRN;AVL9;IL7R;DOCK2
MSigDB_Hallmark_2020	KRAS Signaling Dn	34/200	9.492650e-01	9.999955e-01	0	0	7.507466e-01	3.908933e-02	CD80;SHOX2;SERPINA10;KLK8;KLK7;IFI44L;FGGY;CHRNG;IL12B;CCR8;SKIL;SPTBN2;RIBC2;TAS2R4;BARD1;SLC12A3;TGFB2;GRID2;EGF;AMBN;SLC6A14;HTR1D;ENTPD7;PAX3;TEX15;EDAR;SCN10A;IL5;IFNG;NPHS1;TLX1;TFF2;CLDN16;BRDT
