Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	G2-M Checkpoint	61/200	8.563534e-12	4.281767e-10	0	0	3.156190e+00	8.043079e+01	TOP2A;SUV39H1;HMGB3;SMC2;KIF15;CKS1B;CDC20;CHAF1A;PTTG1;CCND1;EXO1;MYC;CHEK1;STMN1;PBK;NEK2;MYBL2;FBXO5;KIF23;KIF22;TRAIP;SLC7A5;DBF4;TFDP1;RBL1;INCENP;DKC1;CKS2;MCM3;BIRC5;MCM5;KIF20B;DTYMK;TROAP;ODC1;CENPA;SLC7A1;AURKB;AURKA;ORC6;RACGAP1;E2F1;RAD54L;BUB1;SLC12A2;GINS2;UBE2C;EGF;HMGA1;NDC80;TPX2;SQLE;CENPE;UCK2;CENPF;UBE2S;TACC3;CDK1;PTTG3P;MAD2L1;CDKN3
MSigDB_Hallmark_2020	E2F Targets	57/200	7.459255e-10	1.864814e-08	0	0	2.861336e+00	6.013496e+01	TOP2A;SUV39H1;DSCC1;CSE1L;HMGB3;CKS1B;CDC20;PTTG1;CHEK2;MYC;CHEK1;STMN1;MYBL2;TK1;DLGAP5;RFC3;KIF22;MMS22L;CCNE1;CKS2;TIMELESS;MCM3;MCM4;BIRC5;MCM5;DCTPP1;SNRPB;CDCA3;AURKB;UNG;AURKA;RAD51AP1;PRDX4;ORC6;RACGAP1;POLD2;E2F8;GINS1;SPAG5;CDKN2A;GINS4;ATAD2;HMGA1;PAICS;CENPE;KIF18B;UBE2S;RPA3;UBE2T;TACC3;CDK1;CENPM;NCAPD2;SPC24;RAN;MAD2L1;CDKN3
MSigDB_Hallmark_2020	Estrogen Response Late	49/200	1.738648e-06	2.897747e-05	0	0	2.320686e+00	3.077788e+01	TOP2A;SCARB1;CLIC3;SNX10;LAMC2;AREG;CDC20;CCND1;TRIM29;MDK;MYB;ANXA9;DUSP2;SORD;LSR;FOS;PRLR;OVOL2;SULT2B1;SLC7A5;TFF3;TFF1;HPRT1;KIF20A;PKP3;TMPRSS3;ABHD2;SLC1A4;PERP;AGR2;PLAC1;SFN;MEST;GINS2;ST14;CYP4F11;KLK10;DHRS2;KLK11;ASS1;BATF;MAPK13;GALE;TSPAN13;TH;GJB3;NMU;DHCR7;GLA
MSigDB_Hallmark_2020	Myc Targets V2	19/58	4.237080e-05	5.296350e-04	0	0	3.463749e+00	3.487667e+01	DUSP2;NIP7;SORD;IMP4;TMEM97;WDR43;RRP9;HSPD1;UNG;BYSL;EXOSC5;MYC;MRTO4;MCM4;MCM5;RRP12;FARSA;DCTPP1;SLC29A2
MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	44/200	9.503485e-05	9.503485e-04	0	0	2.012368e+00	1.863707e+01	LRRC15;CXCL6;OXTR;CXCL8;COL11A1;SERPINE1;PLOD3;CAPG;TNFRSF11B;LAMC2;CXCL1;THY1;AREG;LOXL2;COMP;SPP1;PMEPA1;TIMP1;MSX1;PRSS2;MEST;CTHRC1;PDGFRB;TNFRSF12A;MMP1;MMP2;WNT5A;IGFBP2;MMP3;FN1;INHBA;DKK1;COL1A1;SFRP4;COL3A1;COL1A2;FAP;ADAM12;SDC1;TGFBI;ITGA5;MXRA5;MATN3;SNTB1
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	43/200	1.948963e-04	1.392116e-03	0	0	1.953191e+00	1.668619e+01	CXCL6;CEBPB;CSF2;PFKFB3;BCL2A1;CD80;SERPINE1;CXCL1;CXCL3;AREG;CXCL2;ICAM1;SOCS3;CCND1;PLAU;MYC;CCRL2;CCL4;IL12B;OLR1;PMEPA1;PHLDA2;JUNB;PHLDA1;DUSP4;EGR1;DUSP2;SERPINB2;LAMB3;DUSP1;CCL20;TNFRSF9;FOS;INHBA;EFNA1;IL1A;CXCL10;CXCL11;IL23A;IL1B;TNFSF9;NFKBIE;IL7R
MSigDB_Hallmark_2020	Inflammatory Response	43/200	1.948963e-04	1.392116e-03	0	0	1.953191e+00	1.668619e+01	CXCL6;IFITM1;CXCL9;CXCL8;AQP9;SERPINE1;HPN;SLC7A1;ICAM1;GNA15;IRAK2;MYC;LAMP3;P2RY2;CCRL2;CLEC5A;IL12B;OLR1;FFAR2;TIMP1;NDP;CCL17;CD55;CCL24;CCL22;CCL20;CD70;TNFRSF9;OSM;INHBA;EREG;BST2;IL1A;CXCL10;CXCL11;SELL;ADORA2B;IL1B;TNFSF9;ITGA5;IL7R;MET;LY6E
MSigDB_Hallmark_2020	Estrogen Response Early	39/200	2.595612e-03	1.622257e-02	0	0	1.724256e+00	1.026610e+01	LAD1;SCARB1;CLIC3;CANT1;TMPRSS3;WWC1;ABHD2;SLC1A4;ADCY1;CELSR1;AQP3;AREG;CCND1;MYC;P2RY2;MYB;PMAIP1;SFN;ANXA9;RRP12;MREG;ZNF185;BCL11B;FOS;RHOD;DHRS2;KLK10;TTC39A;OVOL2;SULT2B1;SLC7A5;ELF3;SYT12;KRT15;TFF3;TFF1;DHCR7;RAB17;GLA
MSigDB_Hallmark_2020	KRAS Signaling Up	38/200	4.611536e-03	2.561965e-02	0	0	1.668893e+00	8.977299e+00	ERO1A;CSF2;USH1C;CXCR4;PLAU;MAP7;SPP1;PLEK2;SOX9;EPHB2;KCNN4;CBX8;ST6GAL1;JUP;GALNT3;CCL20;GABRA3;AMMECR1;WNT7A;ANXA10;PPBP;INHBA;NR0B2;ETV4;MMP9;MMP10;EREG;MMP11;CXCL10;RBP4;MYCN;TSPAN13;SLPI;IL1B;HKDC1;ITGBL1;IRF8;IL7R
MSigDB_Hallmark_2020	Coagulation	28/138	5.549488e-03	2.774744e-02	0	0	1.809039e+00	9.396238e+00	SERPINE1;HPN;CTSV;KLK8;CPN1;COMP;C3;THBD;PLAU;HNF4A;OLR1;TIMP1;CTSE;SERPINB2;MMP7;VWF;MMP1;MMP2;F12;MMP3;FN1;MMP8;MMP9;MMP10;MMP11;PROC;SERPING1;PF4
